SchulNr;RegSchl;KoRe;KoHo;ABez1;ABez2;ABez3;PLZ;Ort;Strasse;TelVorw;Telefon;FaxVorw;Fax;ModemVorw;Modem;SF;OeffPri;KurzBez;SchBetrSchl;SchBetrSchlDatum;ArtDerTraegerschaft;SchultraegerNr;Schulgliederung;Schulart;Ganztagsbetrieb;FSP;Verbund;Bus;Fachberater;FachberHauptamtl;TelNrDBSalt;RP;Email;URL;CD;Stift;OGTS;SELB;Internat;InternatPlaetze;SMail;SportImAbi;Tal;KonKop;gueltigVon;gueltigBis
129884;913000;393783;5709054;Diesterwegschule;Städt. Gem. Grundschule;- Primarstufe -;44145;Dortmund;Heroldstr. 29;0231;4768190;0231;47681929;null;null;02;1;Dortmund, GG Diesterwegschule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;129884@schule.nrw.de;http://www.diesterweg-grundschule-do.de;1;0;1;0;0;0;null;0;0;1;;
129896;913000;388074;5713285;Schopenhauerschule;Städt. Gem. Grundschule Nette;- Primarstufe -;44359;Dortmund;Karl-Schurz-Str. 14;0231;9920930;0231;9920951;null;null;02;1;Dortmund, GG Schopenhauerschule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;129896@schule.nrw.de;https://www.schopenhauer-gs.de/;1;0;1;0;0;0;null;0;0;1;;
129902;913000;400202;5704556;Aplerbecker-Mark-Schule;Städt. Gem. Grundschule;- Primarstufe -;44287;Dortmund;Schwerter Str. 269;0231;28673960;0231;28673980;null;null;02;1;Dortmund, GG Aplerbecker-Mark-Schule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;129902@schule.nrw.de;http://www.aplerbecker-mark-gs.de;1;0;1;0;0;0;null;0;0;0;;
129914;913000;395436;5707855;Berswordt-Europa-Grundschule;Gem. Grundschule der Stadt Dortmund;- Primarstufe -;44143;Dortmund;Robert-Koch-Str. 50;0231;5025415;0231;477989717;null;null;02;1;Dortmund, GG Berswordt-Europa;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;129914@schule.nrw.de;http://www.berswordt-grundschule.de;1;0;1;1;0;0;null;0;0;0;;
129926;913000;395248;5702700;Lieberfeldschule;Städt. Gem. Grundschule Wellinghofen;- Primarstufe -;44265;Dortmund;Rispenstr. 40-42;0231;2866770;0231;28667719;null;null;02;1;Dortmund, GG Lieberfeldschule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;129926@schule.nrw.de;http://lieberfeld-grundschule.de;1;0;1;0;0;0;null;0;0;1;;
129938;913000;384101;5706683;Holteschule;Städt. Gem. Grundschule;- Primarstufe -;44388;Dortmund;Limbecker Str. 70;0231;5012550;0231;5012566;null;null;02;1;Dortmund, GG Holte;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;129938@schule.nrw.de;http://www.holte-gs.de;1;0;1;0;0;0;null;0;0;0;;
129940;913000;386280;5706872;Friedensschule;Städt. Gem. Grundschule;- Primarstufe -;44379;Dortmund;Lina-Schäfer-Str. 36;0231;5012370;0231;5012380;null;null;02;1;Dortmund, GG Friedensschule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;129940@schule.nrw.de;http://www.friedens-grundschule.de/;1;0;1;0;0;0;null;0;0;1;;
129963;913000;403540;5709454;Steinbrinkschule;Städt. Gem. Grundschule;- Primarstufe -;44319;Dortmund;Langschedestr. 18;0231;4764270;0231;47642722;null;null;02;1;Dortmund, GG Steinbrinkschule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;129963@schule.nrw.de;http://www.steinbrink-grundschule.de;1;0;1;0;0;0;null;0;0;0;;
129975;913000;392326;5708983;Lessingschule;Städt. Gem. Grundschule;- Primarstufe -;44147;Dortmund;Gneisenaustr. 60;0231;825410;0231;7282744;null;null;02;1;Dortmund, GG Lessingschule;1;19730801;03;10297;null;GMS;1;null;0;0;null;null;null; ;129975@schule.nrw.de;http://www.lessinggrundschule.de;1;0;0;1;0;0;null;0;0;0;;
129987;913000;394186;5707019;Landgrafenschule;Städt. Gem. Grundschule;- Primarstufe -;44139;Dortmund;Landgrafenstr. 1;0231;5025250;0231;5010536;null;null;02;1;Dortmund, GG Landgrafenschule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;129987@schule.nrw.de;http://www.landgrafenschule.de;1;0;1;1;0;0;null;0;0;0;;
129999;913000;389775;5701605;Kruckelerschule;Städt. Gem. Grundschule;- Primarstufe -;44227;Dortmund;Rüdinghauser Str. 15;0231;771319;0231;777358;null;null;02;1;Dortmund, GG Kruckeler;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;129999@schule.nrw.de;http://kruckeler-grundschule.de/;1;0;0;1;0;0;null;0;0;1;;
130000;913000;400178;5705918;Aplerbeckerschule;Städt. Gem. Grundschule;- Primarstufe -;44287;Dortmund;Köln-Berliner Str. 72;0231;28667980;0231;286679810;null;null;02;1;Dortmund, GG Aplerbeckerschule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130000@schule.nrw.de;http://www.aplerbecker-grundschule.de;1;0;1;0;0;0;null;0;0;1;;
130011;913000;402177;5709448;Hellweg-Grundschule;Städt. Gem. Grundschule;- Primarstufe -;44319;Dortmund;Am Petersheck 9;0231;28673660;0231;28673668;null;null;02;1;Dortmund, GG Hellweg;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130011@schule.nrw.de;https://www.hellweg-grundschule-asseln.de/;1;0;1;0;0;0;null;0;0;0;;
130023;913000;397864;5705680;Gerhart-Hauptmann-Schule;Städt. Gem. Grundschule;- Primarstufe -;44269;Dortmund;Untere Pekingstr. 24;0231;28672730;0231;28672737;null;null;02;1;Dortmund, GG Gerhart-Hauptmann-Schule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130023@schule.nrw.de;http://gerhart-hauptmann-gs.de;1;0;1;0;0;0;null;0;0;0;;
130035;913000;396369;5703588;Benninghofer Schule;Städt. Gem. Grundschule;- Primarstufe -;44267;Dortmund;Overgünne 125;0231;28673711;0231;28673722;null;null;02;1;Dortmund, GG Benninghofer Schule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130035@schule.nrw.de;http://www.benninghofer-grundschule.de;1;0;1;0;0;0;null;0;0;0;;
130059;913000;393197;5712863;Graf-Konrad-Schule;Städt. Gem. Grundschule;- Primarstufe -;44339;Dortmund;Grävingholzstr. 59;0231;4773750;0231;47737525;null;null;02;1;Dortmund, GG Graf-Konrad-Schule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130059@schule.nrw.de;http://www.graf-konrad-grundschule.de/;1;0;1;0;0;0;null;0;0;1;;
130060;913000;387835;5714764;Regenbogen-Grundschule;Städt. Gem. Grundschule;- Primarstufe -;44359;Dortmund;Adalmundstr. 1;0231;28673930;0231;28673939;null;null;02;1;Dortmund, GG Regenbogen;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130060@schule.nrw.de;http://www.regenbogen-grundschule-do.de/;1;0;1;0;0;0;null;0;0;0;;
130072;913000;397379;5701879;Hoechstener Schule;Städt. Gem. Grundschule;- Primarstufe -;44267;Dortmund;Lührmannstr. 1;0231;2221900;0231;2221926;null;null;02;1;Dortmund, GG Hoechstener Schule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130072@schule.nrw.de;http://hoechstener-grundschule.de;1;0;1;0;0;0;null;0;0;0;;
130096;913000;394309;5712291;Mosaik-Grundschule Eving;Gemeinschaftsschule der Stadt Dortmund;- Primarstufe -;44339;Dortmund;Osterfeldstr. 131;0231;28663860;0231;28663880;null;null;02;1;Dortmund, GG Mosaik-Grundschule Eving;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130096@schule.nrw.de;http://www.osterfeld-grundschule.de;1;0;1;0;0;0;null;0;0;1;;
130102;913000;393522;5702196;Olpketalschule;Städt. Gem. Grundschule;- Primarstufe -;44229;Dortmund;Olpketalstr. 81;0231;47797660;0231;47797670;null;null;02;1;Dortmund, GG Olpketal;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130102@schule.nrw.de;http://www.olpketalschule.de;1;0;1;0;0;0;null;0;0;0;;
130114;913000;394763;5709285;Oesterholzschule;Städt. Gem. Grundschule;- Primarstufe -;44145;Dortmund;Oesterholzstr. 69;0231;5012480;0231;5012499;null;null;02;1;Dortmund, GG Oesterholzschule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130114@schule.nrw.de;http://www.oesterholz-grundschule.de;1;0;1;0;0;0;null;0;0;0;;
130126;913000;393492;5709403;Nordmarktschule;Städt. Gem. Grundschule;- Primarstufe -;44145;Dortmund;Nordmarkt 18-20;0231;47798990;0231;477989922;null;null;02;1;Dortmund, GG Nordmarktschule;1;19730801;03;10297;null;GMS;1;null;0;0;null;null;null; ;130126@schule.nrw.de;http://www.nordmarkt-grundschule.de;1;0;0;1;0;0;null;0;0;0;;
130138;913000;398341;5706340;Friedrich-Ebert-Schule;Städt. Gem. Grundschule;- Primarstufe -;44269;Dortmund;Bergmeisterstr. 12;0231;2867280;0231;28672820;null;null;02;1;Dortmund, GG Friedrich-Ebert-Schule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130138@schule.nrw.de;http://www.friedrich-ebert-gs.do.nw.schule.de;1;0;1;0;0;0;null;0;0;1;;
130140;913000;396499;5712419;Kirchderner Schule;Städt. Gem. Grundschule;- Primarstufe -;44329;Dortmund;Merckenbuschweg 41;0231;5012960;0231;5012979;null;null;02;1;Dortmund, GG Kirchderner Schule;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130140@schule.nrw.de;https://www.kirchderner-grundschule.de/;1;0;1;0;0;0;null;0;0;0;;
130151;913000;387006;5705227;Grundschule Am Dorney;Gemeinschaftsgrundschule der;Stadt Dortmund  - Primarstufe -;44149;Dortmund;Kleybredde 38;0231;47642960;0231;47642969;null;null;02;1;Dortmund, GG Am Dorney;1;19730801;03;10297;null;GMS;0;null;0;0;null;null;null; ;130151@schule.nrw.de;http://www.gs-am-dorney.de;1;0;1;0;0;0;null;0;0;0;;
130175;914000;393201;5693314;Overbergschule;Städt. Kath. Grundschule;null;58099;Hagen;Overbergstr. 37;02331;61451;02331;66068;null;null;02;1;Hagen, KG Overbergschule;1;19730801;03;10303;null;RKB;0;null;0;0;null;null;null; ;130175@schule.nrw.de;http://www.overbergschule.de;1;0;1;0;0;0;null;0;0;0;;
130187;914000;393692;5694988;Goetheschule;Städt. Kath. Grundschule;null;58099;Hagen;Kirchstr. 9;02331;3960370;02331;39603718;null;null;02;1;Hagen, KG Goethe;1;19730801;03;10303;null;RKB;0;null;0;0;null;null;null; ;130187@schule.nrw.de;https://goethe-schule-hagen.de/;1;0;1;0;0;0;null;0;0;0;;
130217;914000;393816;5692224;Meinolfschule;Städt. Kath. Grundschule;null;58097;Hagen;Stadionstr. 22;02331;880203;02331;82635;null;null;02;1;Hagen, KG Meinolfschule;1;19730801;03;10303;null;RKB;0;null;0;0;null;null;null; ;130217@schule.nrw.de;http://www.meinolfschule-hagen.de/;1;0;1;0;0;0;null;0;0;0;;
130229;914000;390948;5693379;Freiherr-vom-Stein-Schule;Städt. Gem. Grundschule;null;58089;Hagen;Lindenstr. 16a;02331;305346;02331;304159;null;null;02;1;Hagen,GG(Verb.)Freiherr-vom-Stein-Schule;1;19730801;03;10303;null;GMS;0;null;2;0;null;null;null; ;130229@schule.nrw.de;https://www.gs-freiherr-vom-stein.de/;1;0;1;0;0;0;null;0;0;0;;
130230;914000;393242;5693318;Hermann-Löns-Schule;Städt. Gem. Grundschule;null;58099;Hagen;Overbergstr. 39;02331;61684;02331;6242768;null;null;02;1;Hagen, GG Hermann-Löns;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130230@schule.nrw.de;http://www.hermann-loens-hagen.de/;1;0;1;0;0;0;null;0;0;1;;
130242;914000;388339;5689407;Friedrich-Harkort-Schule Westerbauer;Städt. Gem. Grundschule der Stadt Hagen;- Primarstufe -;58135;Hagen;Twittingstr. 23a;02331;400411;02331;407697;null;null;02;1;Hagen, GG Friedrich-Harkort-Schule;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130242@schule.nrw.de;https://www.grundschule-friedrich-harkort.de/;1;0;1;0;0;0;null;0;0;1;;
130254;914000;393801;5695159;Vinckeschule;Städt. Gem. Grundschule;null;58099;Hagen;Schwerter Str. 170;02331;65323;02331;65286;null;null;02;1;Hagen, GG Vincke;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130254@schule.nrw.de;http://www.vinckeschule-hagen.de/;1;0;1;0;0;0;null;0;0;1;;
130278;914000;390773;5689019;Städt. Gem. Grundschule Hestert;null;null;58135;Hagen;Schlesierstr. 36;02331;41983;02331;41777;null;null;02;1;Hagen, GG Hestert;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130278@schule.nrw.de;https://gs-hestert.de/;1;0;1;0;0;0;null;0;0;1;;
130291;914000;394855;5689186;Astrid-Lindgren-Grundschule;Städtische Gem. Grundschule;null;58091;Hagen;Selbecker Str. 55;02331;77110;02331;72057;null;null;02;1;Hagen, GG Astrid-Lindgren;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130291@schule.nrw.de;https://www.als-hagen.de/;1;0;1;0;0;0;null;0;0;1;;
130308;914000;395992;5690356;Städt. Gem. Grundschule Emst;null;null;58093;Hagen;Karl-Ernst-Osthaus-Str. 60;02331;35830;02331;358322;null;null;02;1;Hagen, GG Emst;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130308@schule.nrw.de;http://www.grundschule-emst.de;1;0;1;0;0;0;null;0;0;0;;
130310;914000;393928;5690220;Goldbergschule;Städt. Gem. Grundschule;- Primarstufe -;58095;Hagen;Schulstr. 9-11;02331;24529;02331;31065;null;null;02;1;Hagen, GG (Verb.) Goldbergschule;1;19730801;03;10303;null;GMS;0;null;2;0;null;null;null; ;130310@schule.nrw.de;https://grundschule-goldberg-hagen.de/;1;0;1;0;0;0;null;0;0;0;;
130321;914000;392540;5690163;Emil-Schumacher-Schule;Gem. Grundschule der Stadt Hagen;- Primarstufe -;58089;Hagen;Siemensstr. 10;02331;334027;02331;338820;null;null;02;1;Hagen, GG Emil-Schumacher-Schule;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130321@schule.nrw.de;https://www.emil-schumacher-schule.de/;1;0;1;0;0;0;null;0;0;1;;
130333;914000;395258;5691862;Karl-Ernst-Osthaus-Schule;Städt. Gem. Grundschule;null;58095;Hagen;Lützowstr. 121;02331;3757690;02331;37576916;null;null;02;1;Hagen, GG Karl-Ernst-Osthaus-Schule;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130333@schule.nrw.de;http://www.keo-hagen.de/;1;0;1;0;0;0;null;0;0;0;;
130345;914000;394597;5694589;Grundschule Helfe;Gem.Grundschule der Stadt Hagen;- Primarstufe -;58099;Hagen;Helfer Str. 76;02331;61776;02331;66075;null;null;02;1;Hagen, GG Helfe;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130345@schule.nrw.de;http://www.gs-helfe.de;1;0;1;0;0;0;null;0;0;0;;
130357;914000;391864;5690782;Städt. Gem. Grundschule Kuhlerkamp;null;null;58089;Hagen;Heinrichstr. 31;02331;330262;02331;338831;null;null;02;1;Hagen, GG Kuhlerkamp;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130357@schule.nrw.de;http://www.grundschule-kuhlerkamp.de/;1;0;1;0;0;0;null;0;0;0;;
130369;914000;388833;5688556;Kipperschule;Städt. Gem. Grundschule;null;58135;Hagen;Gabelsbergerstr. 50;02331;403584;02331;407618;null;null;02;1;Hagen, GG Kipperschule;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130369@schule.nrw.de;http://www.kipperschule.de;1;0;1;0;0;0;null;0;0;0;;
130370;914000;393620;5691597;Funckeparkschule;Städt. Gem. Grundschule;null;58097;Hagen;Funckestr. 33;02331;87788;02331;84918;null;null;02;1;Hagen, GG Funckeparkschule;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130370@schule.nrw.de;http://www.funckeparkschule.eu/;1;0;1;0;0;0;null;0;0;0;;
130382;914000;392462;5693239;Gebrüder-Grimm-Schule;Gemeinschaftsgrundschule der Stadt Hagen;null;58089;Hagen;Schillerstr. 23;02331;25402;02331;31047;null;null;02;1;Hagen, GG Gebrüder-Grimm-Schule;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130382@schule.nrw.de;http://www.ggs-hagen.de;1;0;1;0;0;0;null;0;0;0;;
130412;914000;393271;5692478;Erwin-Hegemann-Schule;Gemeinschaftsgrundschule der Stadt Hagen;null;58097;Hagen;Fraunhoferstr. 5;02331;87600;02331;84991;null;null;02;1;Hagen, GG Erwin-Hegemann;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130412@schule.nrw.de;http://www.erwin-hegemann-schule.de/;1;0;1;0;0;0;null;0;0;0;;
130424;914000;394222;5691166;Henry-van-de-Velde-Schule;Gem. Grundschule der Stadt Hagen;null;58095;Hagen;Blücherstr. 22;02331;3673580;02331;3673587;null;null;02;1;Hagen, GG Henry-van-de-Velde-Schule;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130424@schule.nrw.de;http://www.henry-van-de-velde-schule.de;1;0;1;0;0;0;null;0;0;1;;
130436;914000;393038;5690487;Städt. Gem. Grundschule Janusz-Korczak;null;null;58095;Hagen;Grünstr. 4;02331;338721;02331;338921;null;null;02;1;Hagen, GG Janusz-Korczak;1;19730801;03;10303;null;GMS;0;null;0;0;null;null;null; ;130436@schule.nrw.de;http://jk-hagen.de;1;0;1;0;0;0;null;0;0;1;;
130461;915000;418968;5725322;Bodelschwinghschule;Städt. Gem. Grundschule;null;59063;Hamm;Ahornallee 10;02381;9159880;02381;9159889;null;null;02;1;Hamm, GG Bodelschwinghschule;1;19730801;03;10315;null;GMS;0;null;0;0;null;null;null; ;130461@schule.nrw.de;https://www.bodelschwingh.schulnetz.hamm.de/;1;0;1;0;0;0;null;0;0;0;;
130473;915000;417325;5727481;Ludgerischule;Städt. Gem. Grundschule;null;59065;Hamm;Großer Sandweg 21;02381;3074031;02381;3074033;null;null;02;1;Hamm, GG Ludgerischule;1;19730801;03;10315;null;GMS;0;null;0;0;null;null;null; ;130473@schule.nrw.de;http://www.ludgerischule.schulnetz.hamm.de;1;0;1;0;0;0;null;0;0;1;;
130485;915000;416685;5727372;Johannesschule;Städt. Gem. Grundschule;null;59065;Hamm;An der Johanneskirche 26;02381;9876279;02381;9876281;null;null;02;1;Hamm, GG Johannes;1;19730801;03;10315;null;GMS;0;null;0;0;null;null;null; ;130485@schule.nrw.de;https://www.johannesschule.schulnetz.hamm.de/;1;0;1;0;0;0;null;0;0;0;;
130497;915000;416945;5725071;Wilhelm-Busch-Schule;Städt. Gem. Grundschule;null;59067;Hamm;Wilhelmstr. 99a;02381;3717760;02381;3717762;null;null;02;1;Hamm, GG Wilhelm-Busch-Schule;1;19730801;03;10315;null;GMS;0;null;0;0;null;null;null; ;130497@schule.nrw.de;https://www.wilhelm-busch-schule-hamm.de/;1;0;1;0;0;0;null;0;0;1;;
130503;915000;416597;5723999;Geistschule;Städt. Gem. Grundschule;null;59067;Hamm;Titaniastr. 5;02381;3055217;02381;3055219;null;null;02;1;Hamm, GG Geistschule;1;19730801;03;10315;null;GMS;0;null;0;0;null;null;null; ;130503@schule.nrw.de;http://www.geistschule.de;1;0;1;0;0;0;null;0;0;0;;
130515;915000;418834;5726761;Theodor-Heuss-Schule;Städt. Gem. Grundschule;null;59065;Hamm;Brändströmstr. 7;02381;9726939;02381;9726941;null;null;02;1;Hamm, GG Theodor-Heuss-Schule;1;19730801;03;10315;null;GMS;0;null;0;0;null;null;null; ;130515@schule.nrw.de;http://www.theodor-heuss.schulnetz.hamm.de;1;0;1;0;0;0;null;0;0;0;;
130527;915000;418537;5725002;Matthias-Claudius-Schule;Städt. Gem. Grundschule;null;59063;Hamm;Lessingstr. 26;02381;3049550;02381;3049553;null;null;02;1;Hamm, GG Matthias-Claudius;1;19730801;03;10315;null;GMS;0;null;0;0;null;null;null; ;130527@schule.nrw.de;https://www.matthias-claudius.schulnetz.hamm.de/;1;0;1;0;0;0;null;0;0;1;;
130539;915000;415413;5724812;Hermann-Gmeiner-Schule;Städt. Gem. Grundschule;null;59067;Hamm;Bonifatiusweg 15;02381;5444680;02381;9568067;null;null;02;1;Hamm, GG Hermann-Gmeiner;1;19730801;03;10315;null;GMS;0;null;0;0;null;null;null; ;130539@schule.nrw.de;https://www.hermann-gmeiner-schule-hamm.de/;1;0;1;0;0;0;null;0;0;0;;
130540;915000;421189;5726804;Kettelerschule;Städt. Gem. Grundschule;null;59071;Hamm;Heithofer Allee 45;02381;498984;02381;498986;null;null;02;1;Hamm, GG Ketteler;1;19730801;03;10315;null;GMS;0;null;0;0;null;null;null; ;130540@schule.nrw.de;https://www.ketteler.schulnetz.hamm.de/;1;0;1;0;0;0;null;0;0;0;;
130552;915000;419035;5722647;Hellwegschule;Städt. Gem. Grundschule;null;59069;Hamm;Fischerstr. 124;02381;50066;02381;9739922;null;null;02;1;Hamm, GG Hellwegschule;1;19730801;03;10315;null;GMS;0;null;0;0;null;null;null; ;130552@schule.nrw.de;http://www.oggs-hellwegschule-hamm.de/;1;0;1;0;0;0;null;0;0;0;;
130564;915000;420827;5723394;Dietrich-Bonhoeffer-Schule;Städt. Gem. Grundschule;- Primarstufe -;59069;Hamm;Brehmstr. 11;02385;496;02385;936734;null;null;02;1;Hamm, GG Dietrich-Bonhoeffer;1;19730801;03;10315;null;GMS;0;null;0;0;null;null;null; ;130564@schule.nrw.de;http://www.dietrich-bonhoeffer-schule-hamm.de;1;0;1;0;0;0;null;0;0;0;;
130576;916000;377264;5709991;Städt. Katholische Grundschule;an der Bergstraße;null;44625;Herne;Bergstr. 13;02323;46559;02323;943315;null;null;02;1;Herne, KG an der Bergstraße;1;19730801;03;10327;null;RKB;0;null;0;0;null;null;null; ;130576@schule.nrw.de;https://www.katholischegrundschulebergstrasse.de;1;0;1;0;0;0;null;0;0;0;;
130588;916000;379824;5712469;Schule an der Vellwigstraße;Städt. Gemeinschaftsgrundschule;null;44628;Herne;Vellwigstr. 28;02323;35491;02323;935420;null;null;02;1;Herne, GG an der Vellwigstraße;1;19730801;03;10327;null;GMS;0;null;0;0;null;null;null; ;130588@schule.nrw.de;https://gs-vellwigstrasse.herne.de/;1;0;1;0;0;0;null;0;0;0;;
130618;916000;379205;5711132;Schule an der Max-Wiethoff-Straße;Städt. Gemeinschaftsgrundschule;null;44627;Herne;Max-Wiethoff-Str. 14a;02323;64444;02323;961193;null;null;02;1;Herne, GG an der Max-Wiethoff-Straße;1;19730801;03;10327;null;GMS;0;null;0;0;null;null;null; ;130618@schule.nrw.de;http://max-wiethoff-schule.de;1;0;1;0;0;0;null;0;0;0;;
130643;916000;375898;5712968;Schule an der Forellstraße;Städt. Gemeinschaftsgrundschule;null;44629;Herne;Forellstr. 26a;02323;9871845;02323;26468;null;null;02;1;Herne, GG an der Forellstraße;1;19730801;03;10327;null;GMS;0;null;0;0;null;null;null; ;130643@schule.nrw.de;http://www.gs-forellstrasse.herne.de;1;0;1;0;0;0;null;0;0;1;;
130679;916000;376479;5712949;Schule an der Ohmstraße;Städt. Gemeinschaftsgrundschule;null;44629;Herne;Ohmstr. 2;02323;230208;02323;924378;null;null;02;1;Herne, GG an der Ohmstraße;1;19730801;03;10327;null;GMS;0;null;0;0;null;null;null; ;130679@schule.nrw.de;https://www.ohmschule.herne.de/;1;0;1;0;0;0;null;0;0;1;;
130680;916000;377690;5714548;Schule Pantrings Hof;Städt. Gemeinschaftsgrundschule;null;44628;Herne;Eberhard-Wildermuth-Str. 43;02323;83833;02323;981178;null;null;02;1;Herne, GG Pantrings Hof;1;19730801;03;10327;null;GMS;0;null;0;0;null;null;null; ;130680@schule.nrw.de;http://www.pantrings-hof.herne.de;1;0;1;0;0;0;null;0;0;0;;
130722;916000;376544;5711462;Grundschule Kunterbunt;Städt. Gemeinschaftsgrundschule;null;44623;Herne;Neustr. 16;02323;52661;02323;988717;null;null;02;1;Herne, GG Kunterbunt;1;19730801;03;10327;null;GMS;0;null;0;0;null;null;null; ;130722@schule.nrw.de;https://gs-kunterbunt.herne.de/;1;0;1;0;0;0;null;0;0;1;;
130734;916000;380709;5712054;Schule an der Börsinghauser Straße;Städt. Gemeinschaftsgrundschule;null;44627;Herne;Börsinghauser Str. 64;02323;35438;02323;931417;null;null;02;1;Herne, GG an der Börsinghauser Straße;1;19730801;03;10327;null;GMS;0;null;0;0;null;null;null; ;130734@schule.nrw.de;http://www.gs-boersinghauser-strasse.herne.de;1;0;1;0;0;0;null;0;0;0;;
130758;962024;410246;5692863;Städt. Gem. Grundschule Bömberg;null;null;58636;Iserlohn;Freiligrathstr. 24;02371;79680;02371;796817;null;null;02;1;Iserlohn, GG Bömberg;1;19730801;06;10339;null;GMS;0;null;0;0;null;null;null; ;130758@schule.nrw.de;http://www.grundschule-boemberg.de/;1;0;1;0;0;0;null;0;0;0;;
130760;962024;408443;5694856;Städt. Gem. Grundschule Lichte Kammer;null;null;58638;Iserlohn;Lichte Kammer 22;02371;93960;02371;939618;null;null;02;1;Iserlohn, GG Lichte Kammer;1;19730801;06;10339;null;GMS;0;null;0;0;null;null;null; ;130760@schule.nrw.de;http://www.gslichtekammer.de;1;0;1;0;0;0;null;0;0;0;;
130783;962024;408805;5693524;Grundschule Nußberg;Gem. Grundschule der Stadt Iserlohn;null;58638;Iserlohn;Langerfeldstr. 84;02371;93390;02371;933917;null;null;02;1;Iserlohn, GG (Verb.) Nußberg;1;19730801;06;10339;null;GMS;0;null;2;0;null;null;null; ;130783@schule.nrw.de;http://www.gsv-nussberg-gerlingsen.de;1;0;1;0;0;0;null;0;0;0;;
130795;962024;410861;5692604;Städt. Gem. Grundschule Im Wiesengrund;null;null;58636;Iserlohn;Im Wiesengrund 35;02371;90410;02371;904117;null;null;02;1;Iserlohn, GG Im Wiesengrund;1;19730801;06;10339;null;GMS;0;null;0;0;null;null;null; ;130795@schule.nrw.de;http://www.gs-im-wiesengrund.de;1;0;1;0;0;0;null;0;0;1;;
130813;962024;409000;5692658;Burgschule;Gemeinschaftsgrundschule;der Stadt Iserlohn;58638;Iserlohn;Bleichstr. 33;02371;79650;02371;796517;null;null;02;1;Iserlohn, GG Burgschule;1;19730801;06;10339;null;GMS;0;null;0;0;null;null;null; ;130813@schule.nrw.de;http://www.burgschule-iserlohn.de/;1;0;1;0;0;0;null;0;0;0;;
130825;962024;409115;5691931;Südschule;Städt. Gem. Grundschule;null;58644;Iserlohn;Waisenhausstr. 4;02371;79590;02371;795917;null;null;02;1;Iserlohn, GG Südschule;1;19730801;06;10339;null;GMS;0;null;0;0;null;null;null; ;130825@schule.nrw.de;https://suedschuleiserlohn.com;1;0;1;0;0;0;null;0;0;0;;
130849;978024;391700;5717544;Wittekindschule;Städt. Gem. Grundschule;null;44536;Lünen;Diesterwegstr. 20;0231;9872226;0231;9872227;null;null;02;1;Lünen, GG Wittekind;1;19730801;06;10340;null;GMS;0;null;0;0;null;null;null; ;130849@schule.nrw.de;http://www.wittekindschule-luenen.de/;1;0;1;0;0;0;null;0;0;0;;
